CLASS,nombre,nAtom,nHeavyAtom,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsT,nBondsQ,nBondsM,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n9Ring,n10Ring,n11Ring,n12Ring,nG12Ring,nFRing,nF4Ring,nF5Ring,nF6Ring,nF7Ring,nF8Ring,nF9Ring,nF10Ring,nF11Ring,nF12Ring,nFG12Ring,nTRing,nT4Ring,nT5Ring,nT6Ring,nT7Ring,nT8Ring,nT9Ring,nT10Ring,nT11Ring,nT12Ring,nTG12Ring,nHeteroRing,n3HeteroRing,n4HeteroRing,n5HeteroRing,n6HeteroRing,n7HeteroRing,n8HeteroRing,n9HeteroRing,n10HeteroRing,n11HeteroRing,n12HeteroRing,nG12HeteroRing,nFHeteroRing,nF4HeteroRing,nF5HeteroRing,nF6HeteroRing,nF7HeteroRing,nF8HeteroRing,nF9HeteroRing,nF10HeteroRing,nF11HeteroRing,nF12HeteroRing,nFG12HeteroRing,nTHeteroRing,nT4HeteroRing,nT5HeteroRing,nT6HeteroRing,nT7HeteroRing,nT8HeteroRing,nT9HeteroRing,nT10HeteroRing,nT11HeteroRing,nT12HeteroRing,nTG12HeteroRing,PBF,PMI1,PMI2,PMI3,NPR1,NPR2,RadiusOfGyration,InertialShapeFactor,Eccentricity,Asphericity,SpherocityIndex,BalabanJ,BertzCT,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,MolMR,MolWt,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAmideBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,RingCount,FractionCSP3,NumSpiroAtoms,NumBridgeheadAtoms,TPSA,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,MQNs_atom_counts_c,MQNs_atom_counts_f,MQNs_atom_counts_cl,MQNs_atom_counts_br,MQNs_atom_counts_i,MQNs_atom_counts_s,MQNs_atom_counts_p,MQNs_atom_counts_an,MQNs_atom_counts_cn,MQNs_atom_counts_ao,MQNs_atom_counts_co,MQNs_atom_counts_hac,MQNs_bond_counts_asb,MQNs_bond_counts_adb,MQNs_bond_counts_atb,MQNs_bond_counts_csb,MQNs_bond_counts_cdb,MQNs_bond_counts_ctb,MQNs_bond_counts_rbc,MQNs_polarity_counts_hbam,MQNs_polarity_counts_hba,MQNs_polarity_counts_hbdm,MQNs_polarity_counts_hbd,MQNs_polarity_counts_negc,MQNs_polarity_counts_posc,MQNs_topology_counts_asv,MQNs_topology_counts_adv,MQNs_topology_counts_atv,MQNs_topology_counts_aqv,MQNs_topology_counts_cdv,MQNs_topology_counts_ctv,MQNs_topology_counts_cqv,MQNs_topology_counts_r3,MQNs_topology_counts_r4,MQNs_topology_counts_r5,MQNs_topology_counts_r6,MQNs_topology_counts_r7,MQNs_topology_counts_r8,MQNs_topology_counts_rg,MQNs_topology_counts_rgIO,MQNs_topology_counts_afrc,MQNs_topology_counts_bfrc,MolLogP
h,096.mol2,87,41,46,0,26,6,9,0,0,0,0,0,0,0,41,87,81,75,29,6,6,0,0,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.827230345003726,10231.7158784667,11383.6051734258,20593.1318700925,0.496850889073666,0.552786494314556,5.99765508624748,5.40267635341526E-05,0.867835925752505,0.217227461859418,0.081836523321062,4.86786345306721,2679.73406620062,1.20299485684799E+018,-3.3,7.24807306632181,21.4471078321236,17.8900780943205,71.0495235738352,37.5063192527956,65.3575161871745,32.022134659788,5.47027873045594,2.80735296072793,1.32797987923895,19.3575161871745,9.45574900189651,5.47027873045594,2.80735296072793,1.32797987923895,144.1656,586.687000000002,586.332627052001,41,540.319,6,15,9,6,15,3,234,6,0,1,1,0,1,1,0,0,0,1,0.769230769230769,0,0,208.92,305.062833329751,15.9294400598651,44.3958245675623,15.189653174896,0,0,0,50.983399210635,123.824498423659,8.22455133702132,0,4.2355262349846,39.7366773478069,0,0,107.755292021054,0,31.1190932347612,0,89.2209486186113,38.9811581058957,0,0,0,35.443078376109,15.9294400598651,105.242491120032,28.7672231044309,0,144.05129086542,0,8.5291252066825,0,0,0,0,0,194.764278335377,0,0,0,0,0,0,15.6286014631314,63.3594674534913,28.7672231044309,0,374.231509232832,82.0122576421966,-0.205541999336618,0,-20.33100306071,0,-74.5253651934125,-31.6818566215694,0,0,26,0,0,0,0,0,0,0,6,9,0,41,49,6,0,32,0,0,3,24,15,0,0,0,0,6,3,0,0,0,12,20,0,0,0,0,0,0,0,1,0,0,0.463400000000006
h,097.mol2,90,42,48,0,27,6,9,0,0,0,0,0,0,0,42,90,84,78,30,6,6,0,0,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.855205620380332,10903.8484613827,12055.6510063327,22032.8360264662,0.494890827866412,0.547167463682444,6.11956277392842,5.01811324341403E-05,0.868955159081122,0.222026474345756,0.081891927853956,4.90164819423764,2496.46551923932,3.73520022699161E+019,-3.3,7.3173776654973,22.3170466182333,18.1964462028641,73.5495235738352,38.7563192527956,67.8575161871745,33.272134659788,5.59527873045594,2.86985296072793,1.35922987923895,19.8575161871745,9.70574900189651,5.59527873045594,2.86985296072793,1.35922987923895,148.7826,600.714000000002,600.348277116001,42,552.33,6,15,9,6,15,3,240,6,0,1,1,0,1,1,0,0,0,1,0.777777777777778,0,0,208.92,314.237716444484,15.9294400598651,44.3958245675623,15.189653174896,0,0,0,57.3563241119644,126.566015536,8.22455133702132,0,4.2355262349846,39.7366773478069,0,0,110.496809133394,0,31.1190932347612,0,95.5938735199407,38.9811581058957,0,0,0,35.443078376109,15.9294400598651,105.242491120032,28.7672231044309,0,153.16573287909,0,8.5291252066825,0,0,0,0,0,201.137203236707,0,0,0,0,0,0,15.6286014631314,66.1009845658318,28.7672231044309,0,391.591799123506,82.2328222733057,-0.331147673857105,0,-20.4745510440731,0,-80.3890713542193,-31.8798513246625,0,0,27,0,0,0,0,0,0,0,6,9,0,42,51,6,0,33,0,0,3,24,15,0,0,0,0,6,3,0,0,0,12,21,0,0,0,0,0,0,0,1,0,0,0.853500000000006
h,098.mol2,93,43,50,0,27,6,10,0,0,0,0,0,0,0,42,92,86,81,31,6,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46042336946251,3477.6002715676,47797.0857549492,47939.3036806158,0.072541735164455,0.997033375231853,8.95408521782999,0.000286701546289,0.997365377712366,0.800754573033259,0.114856507630604,7.74743359957379,2807.50874126168,1.46472949304133E+022,-3.34,7.54086134338218,25.184481392143,22.8738197742472,76.2566303550217,40.1156912603023,70.2657644776384,34.1081138932337,5.46578024573773,2.70753535226466,1.25012022528857,20.2657644776384,9.68626634937846,5.46578024573773,2.70753535226466,1.25012022528857,152.4631,618.729000000002,618.358841800001,43,568.329,8,16,11,7,16,30,248,5,0,0,0,0,0,0,0,0,0,0,0.777777777777778,0,0,243.14,322.782477754315,21.4481518734102,44.3958245675623,15.189653174896,0,0,6.37292490132938,57.480258894951,113.696230950354,14.5974762383507,2.8236841566564,2.8236841566564,33.8294976184554,1.43119965723263,5.96930528795185,117.017459402829,1.43119965723263,25.8092798814728,5.71971697572627,95.5938735199407,38.9811581058957,0,0,0,35.5052039347094,16.339343682303,110.41342486974,28.7672231044309,0,153.16573287909,0,9.94096728501071,1.43119965723263,0,0,0,0,201.609232417745,0,0,0,0,0,0,20.7374096542386,68.9440263013926,28.7672231044309,0,396.752410075298,79.3156597593873,5.14971778065958,-1.18742435483766,-19.0739709836435,0,-76.4875380388134,-30.2188542380506,0,0,27,0,0,0,0,0,0,6,0,10,0,43,86,6,0,0,0,0,30,26,16,0,0,0,0,6,4,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767000000000006
h,099.mol2,90,42,48,0,26,6,10,0,0,0,0,0,0,0,41,89,83,78,30,6,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23643808604792,6532.85007677082,27797.0229236642,32188.6420266259,0.202955131545064,0.863566188988991,7.41627067991267,0.000132188275996,0.979188038417303,0.510618910773658,0.11149879285943,7.70450440718251,2700.60919143422,3.29193988367414E+020,-3.34,7.47250717874297,24.2769108010243,21.4124158585633,73.7566303550217,38.8656912603023,67.7657644776384,32.8581138932337,5.34078024573773,2.64503535226466,1.21887022528857,19.7657644776384,9.43626634937846,5.34078024573773,2.64503535226466,1.21887022528857,147.8461,604.702000000002,604.343191736001,42,556.318,8,16,11,7,16,29,242,5,0,0,0,0,0,0,0,0,0,0,0.769230769230769,0,0,243.14,313.607594639582,21.4481518734102,44.3958245675623,15.189653174896,0,0,6.37292490132938,51.1073339936216,110.954713838014,14.5974762383507,2.8236841566564,2.8236841566564,33.8294976184554,1.43119965723263,5.96930528795185,114.275942290489,1.43119965723263,25.8092798814728,5.71971697572627,89.2209486186113,38.9811581058957,0,0,0,35.5052039347094,16.339343682303,110.41342486974,28.7672231044309,0,144.05129086542,0,9.94096728501071,1.43119965723263,0,0,0,0,195.236307516415,0,0,0,0,0,0,20.7374096542386,66.2025091890522,28.7672231044309,0,379.687158110518,79.1344771937126,5.24079322692094,-1.18300742268743,-18.9618496860665,0,-70.8637435401165,-30.0538278822811,0,0,26,0,0,0,0,0,0,6,0,10,0,42,83,6,0,0,0,0,29,26,16,0,0,0,0,6,4,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376900000000007
h,100.mol2,90,42,48,0,26,6,10,0,0,0,0,0,0,0,41,89,83,78,30,6,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35010902714761,6927.68100366865,32017.7498973313,36685.714385627,0.18883865612776,0.872757977690504,7.90796317310161,0.000125981259418,0.982008127233101,0.537350753891956,0.123356608464345,7.68863043619432,2700.60919143422,2.35491903031238E+017,-3.34,7.47250717874297,24.2769108010243,21.4124158585633,73.7566303550217,38.8656912603023,67.7657644776384,32.8581138932337,5.34078024573773,2.64503535226466,1.21887022528857,19.7657644776384,9.43626634937846,5.34078024573773,2.64503535226466,1.21887022528857,147.8461,604.702000000002,604.343191736001,42,556.318,8,16,11,7,16,29,242,5,0,0,0,0,0,0,0,0,0,0,0.769230769230769,0,0,243.14,313.607594639582,21.4481518734102,44.3958245675623,15.189653174896,0,0,6.37292490132938,51.1073339936216,110.954713838014,14.5974762383507,2.8236841566564,2.8236841566564,33.8294976184554,1.43119965723263,5.96930528795185,114.275942290489,1.43119965723263,25.8092798814728,5.71971697572627,89.2209486186113,38.9811581058957,0,0,0,35.5052039347094,16.339343682303,110.41342486974,28.7672231044309,0,144.05129086542,0,9.94096728501071,1.43119965723263,0,0,0,0,195.236307516415,0,0,0,0,0,0,20.7374096542386,66.2025091890522,28.7672231044309,0,379.610394293301,79.1741316367961,5.22386053608429,-1.18211347932276,-18.9856244038656,0,-70.7573600848732,-30.0832884981197,0,0,26,0,0,0,0,0,0,6,0,10,0,42,83,6,0,0,0,0,29,26,16,0,0,0,0,6,4,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376900000000007
h,101.mol2,90,42,48,0,26,6,10,0,0,0,0,0,0,0,41,89,83,78,30,6,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22692238757627,2947.16294515174,41222.3087762203,42454.6427642909,0.069419096552395,0.97097292762743,8.46318245331875,0.000329460211633,0.997587584642997,0.806890303381466,0.086766653916067,7.71209787346871,2700.60919143422,3.40113114489356E+019,-3.34,7.47250717874297,24.2769108010243,21.4124158585633,73.7566303550217,38.8656912603023,67.7657644776384,32.8581138932337,5.34078024573773,2.64503535226466,1.21887022528857,19.7657644776384,9.43626634937846,5.34078024573773,2.64503535226466,1.21887022528857,147.8461,604.702000000002,604.343191736001,42,556.318,8,16,11,7,16,29,242,5,0,0,0,0,0,0,0,0,0,0,0.769230769230769,0,0,243.14,313.607594639582,21.4481518734102,44.3958245675623,15.189653174896,0,0,0,57.480258894951,110.954713838014,14.5974762383507,2.8236841566564,2.8236841566564,33.8294976184554,1.43119965723263,5.96930528795185,114.275942290489,1.43119965723263,25.8092798814728,5.71971697572627,89.2209486186113,38.9811581058957,0,0,0,35.5052039347094,16.339343682303,110.41342486974,28.7672231044309,0,144.05129086542,0,9.94096728501071,1.43119965723263,0,0,0,0,195.236307516415,0,0,0,0,0,0,20.7374096542386,66.2025091890522,28.7672231044309,0,379.806168578906,79.0778079539315,5.28089097326097,-1.17197936404353,-18.9215910213823,0,-71.1083955991152,-29.9629015215572,0,0,26,0,0,0,0,0,0,6,0,10,0,42,83,6,0,0,0,0,29,26,16,0,0,0,0,6,4,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376900000000006
mix,102.mol2,68,32,36,0,20,4,8,0,0,0,0,0,0,0,31,67,62,58,22,5,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895821963753783,1034.87940435676,25767.5564224914,25978.601929773,0.039835839016831,0.991876179178074,7.5700011317648,0.000958446148413,0.999206237935805,0.885865703417001,0.062995947363466,7.47371358798071,1934.62204745475,3812193663721.24,-2.73,5.66314575739713,17.90061184679,17.0019870784247,55.8174727662663,29.3189266439653,51.0548407057107,24.747919687453,4.01764329886922,1.90836464402244,0.852945298313084,15.0548407057107,7.12874762506153,4.01764329886922,1.90836464402244,0.852945298313084,112.4982,460.528,460.253314112001,32,424.24,5,12,8,5,12,21,184,4,0,0,0,0,0,0,0,0,0,0,0.75,0,0,176.58,238.34599370965,15.728434897684,34.3917535624467,10.1264354499307,0,0,0,38.2375494079763,88.9685865751435,11.8559591260103,0,2.8236841566564,26.4911182318713,1.43119965723263,5.96930528795185,87.6801604659524,1.43119965723263,20.7460621565074,0,70.5811411305895,25.9874387372638,0,0,0,29.5980242053579,10.6196267065768,81.2397742257472,23.9726859203591,0,113.074656371866,0,5.68608347112167,1.43119965723263,0,0,0,0,146.912666229719,0,0,0,0,0,0,15.5278758331948,49.6107983696312,23.9726859203591,0,280.517145995209,63.5014402805272,4.09518097627462,0,-14.5095220539384,0,-49.3191194641307,-23.701792400608,0,0,20,0,0,0,0,0,0,4,0,8,0,32,62,5,0,0,0,0,21,20,12,0,0,0,0,5,3,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.659900000000002
h,103.mol2,120,56,64,0,36,8,12,0,0,0,0,0,0,0,56,120,112,104,40,8,8,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.79828127659504,25985.9472905257,27526.7072522375,52409.2464047206,0.495827531841502,0.525226160278429,8.13157440563776,2.02119304871338E-05,0.868421014639768,0.235253160865809,0.043601668462312,5.0222472139623,3429.88984214313,3.2620057486474E+035,-4.4,9.88632918667162,30.7751117439975,25.6366233675292,98.0660314317802,51.6750923370608,90.476688249566,44.3628462130506,7.46037164060791,3.8264706143039,1.81230650565194,26.476688249566,12.9409986691953,7.46037164060791,3.8264706143039,1.81230650565194,198.376799999999,800.952000000003,800.464369488002,56,736.44,8,20,12,8,20,4,320,8,0,1,1,0,1,1,0,0,0,1,0.777777777777778,0,0,278.56,418.527462672677,21.2392534131535,59.1944327567498,20.2528708998614,0,0,0,76.4750988159526,168.754687381333,10.9660684493618,0,5.6473683133128,52.9822364637426,0,0,147.329078844525,0,41.4921243130149,0,127.458498026588,51.9748774745276,0,0,0,47.2574378348121,21.2392534131535,140.323321493376,38.3562974725746,0,204.22097717212,0,11.3721669422433,0,0,0,0,0,268.182937648942,0,0,0,0,0,0,20.8381352841752,88.1346460877757,38.3562974725746,0,527.344876841387,111.334023079191,-1.44079179920226,0,-28.4380420338803,0,-110.599981035075,-43.8667517190879,0,0,36,0,0,0,0,0,0,0,8,12,0,56,68,8,0,44,0,0,4,32,20,0,0,0,0,8,4,0,0,0,16,28,0,0,0,0,0,0,0,1,0,0,1.13800000000001
h,104.mol2,117,55,62,0,35,8,12,0,0,0,0,0,0,0,55,117,109,101,39,8,8,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.781837585526619,22702.8042051826,23026.4434178418,44691.7481801936,0.507986488101711,0.515228075773653,7.57971669798606,2.26944685386503E-05,0.861365037545691,0.233123508427309,0.04575372520871,5.00458555159251,3794.06130068012,1.55438997437424E+034,-4.4,9.81831787966647,29.8954812236524,25.3365293221149,95.5660314317802,50.4250923370608,87.976688249566,43.1128462130506,7.33537164060791,3.7639706143039,1.78105650565194,25.976688249566,12.6909986691953,7.33537164060791,3.7639706143039,1.78105650565194,193.759799999999,786.925000000003,786.448719424002,55,724.429,8,20,12,8,20,4,314,8,0,1,1,0,1,1,0,0,0,1,0.771428571428571,0,0,278.56,409.352579557945,21.2392534131535,59.1944327567498,20.2528708998614,0,0,0,70.1021739146232,166.013170268993,10.9660684493618,0,5.6473683133128,52.9822364637426,0,0,144.587561732185,0,41.4921243130149,0,121.085573125258,51.9748774745276,0,0,0,47.2574378348121,21.2392534131535,140.323321493376,38.3562974725746,0,195.10653515845,0,11.3721669422433,0,0,0,0,0,261.810012747613,0,0,0,0,0,0,20.8381352841752,85.3931289754352,38.3562974725746,0,509.920142983463,111.144959777799,-1.33437054784098,0,-28.3180091659055,0,-104.631200601174,-43.6981891130072,0,0,35,0,0,0,0,0,0,0,8,12,0,55,66,8,0,43,0,0,4,32,20,0,0,0,0,8,4,0,0,0,16,27,0,0,0,0,0,0,0,1,0,0,0.74790000000001
h,105.mol2,114,54,60,0,34,8,12,0,0,0,0,0,0,0,54,114,106,98,38,8,8,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.789094358276557,21164.361193725,22340.4077730475,42356.9246810422,0.499667087568272,0.527432242573702,7.45287154292503,2.49207730744115E-05,0.866217525567938,0.230912147749507,0.050912578587865,4.98118016281344,3694.64592100629,1.05305593422086E+033,-4.4,9.75288507645586,29.0194214876033,24.0198951516954,93.0660314317802,49.1750923370608,85.476688249566,41.8628462130506,7.21037164060791,3.7014706143039,1.75015480621444,25.476688249566,12.4409986691953,7.21037164060791,3.7014706143039,1.75015480621444,189.1428,772.898000000003,772.433069360002,54,712.418000000001,8,20,12,8,20,4,308,8,0,1,1,0,1,1,0,0,0,1,0.764705882352941,0,0,278.56,400.177696443213,21.2392534131535,59.1944327567498,20.2528708998614,0,0,0,63.7292490132938,156.774793472336,17.4629281336777,0,5.6473683133128,52.9822364637426,0,0,141.846044619844,0,41.4921243130149,0,114.712648223929,51.9748774745276,0,0,0,47.2574378348121,21.2392534131535,140.323321493376,38.3562974725746,0,185.99209314478,0,11.3721669422433,0,0,0,0,0,255.437087846283,0,0,0,0,0,0,20.8381352841752,82.6516118630948,38.3562974725746,0,492.520374242989,110.927563900654,-1.21037388156189,0,-28.1793670493306,0,-98.7340457043684,-43.4908181750499,0,0,34,0,0,0,0,0,0,0,8,12,0,54,64,8,0,42,0,0,4,32,20,0,0,0,0,8,4,0,0,0,16,26,0,0,0,0,0,0,0,1,0,0,0.357800000000013
h,106.mol2,114,54,60,0,34,8,12,0,0,0,0,0,0,0,54,114,106,98,38,8,8,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.762384027949214,22082.7147811642,23535.428512446,44883.695170425,0.491998590965279,0.524364770393371,7.65160621461725,2.37454849002821E-05,0.870595994987445,0.238748231036887,0.044476092920923,4.98097086259773,3694.64592100629,8.81703253698053E+033,-4.4,9.75288507645586,29.0194214876033,24.0198951516954,93.0660314317802,49.1750923370608,85.476688249566,41.8628462130506,7.21037164060791,3.7014706143039,1.74980650565194,25.476688249566,12.4409986691953,7.21037164060791,3.7014706143039,1.74980650565194,189.1428,772.898000000003,772.433069360002,54,712.418,8,20,12,8,20,4,308,8,0,1,1,0,1,1,0,0,0,1,0.764705882352941,0,0,278.56,400.177696443213,21.2392534131535,59.1944327567498,20.2528708998614,0,0,0,63.7292490132938,163.271653156652,10.9660684493618,0,5.6473683133128,52.9822364637426,0,0,141.846044619844,0,41.4921243130149,0,114.712648223929,51.9748774745276,0,0,0,47.2574378348121,21.2392534131535,140.323321493376,38.3562974725746,0,185.99209314478,0,11.3721669422433,0,0,0,0,0,255.437087846283,0,0,0,0,0,0,20.8381352841752,82.6516118630948,38.3562974725746,0,492.490956196475,110.946117567162,-1.22216002347149,0,-28.1904737834298,0,-98.6713536999636,-43.5197529234389,0,0,34,0,0,0,0,0,0,0,8,12,0,54,64,8,0,42,0,0,4,32,20,0,0,0,0,8,4,0,0,0,16,26,0,0,0,0,0,0,0,1,0,0,0.357800000000012
h,107.mol2,102,50,52,0,30,8,12,0,0,0,0,0,0,0,50,102,94,86,34,8,8,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.892513035697862,16576.8849440059,17953.7242573173,32861.3875067262,0.504448722398373,0.546347114942802,6.85635341131049,3.29583704530903E-05,0.863441652035996,0.215479295015612,0.081782190264014,4.88683013002048,3253.32117440754,9.4056370049095E+027,-4.4,9.52214794410105,25.5542341820988,20.8518342047563,83.0660314317802,44.1750923370608,75.476688249566,36.8628462130506,6.71037164060791,3.4514706143039,1.62585140733945,23.476688249566,11.4409986691953,6.71037164060791,3.4514706143039,1.62585140733945,170.6748,716.790000000002,716.370469104001,50,664.374,8,20,12,8,20,4,284,8,0,1,1,0,1,1,0,0,0,1,0.733333333333333,0,0,278.56,363.478163984284,21.2392534131535,59.1944327567498,20.2528708998614,0,0,0,38.2375494079763,132.815005654343,30.4566475023096,0,5.6473683133128,52.9822364637426,0,0,130.879976170483,0,41.4921243130149,0,89.2209486186113,51.9748774745276,0,0,0,47.2574378348121,21.2392534131535,140.323321493376,38.3562974725746,0,149.534325090101,0,11.3721669422433,0,0,0,0,0,229.945388240966,0,0,0,0,0,0,20.8381352841752,71.6855434137331,38.3562974725746,0,423.033798810998,110.040726704659,-0.706537158330131,0,-27.6090445847068,0,-75.2551946326286,-42.6704158066578,0,0,30,0,0,0,0,0,0,0,8,12,0,50,56,8,0,38,0,0,4,32,20,0,0,0,0,8,4,0,0,0,16,22,0,0,0,0,0,0,0,1,0,0,-1.20259999999999
h,108.mol2,84,40,44,0,25,6,9,0,0,0,0,0,0,0,40,84,78,72,28,6,6,0,0,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.870879035540671,9672.40853307355,10592.2344271939,19280.9676907814,0.50165576169178,0.549362179174143,5.87605322274108,5.67968337250923E-05,0.865067336547532,0.215703552804551,0.098192833269118,4.84087492649532,2573.50972762267,3892633895086230,-3.3,7.18216580754827,20.5823408299776,16.6161863481315,68.5495235738352,36.2563192527956,62.8575161871745,30.772134659788,5.34527873045594,2.74485296072793,1.29672987923895,18.8575161871745,9.20574900189651,5.34527873045594,2.74485296072793,1.29672987923895,139.5486,572.660000000002,572.316976988001,40,528.308,6,15,9,6,15,3,228,6,0,1,1,0,1,1,0,0,0,1,0.76,0,0,208.92,295.887950215019,15.9294400598651,44.3958245675623,15.189653174896,0,0,0,44.6104743093057,121.082981311319,8.22455133702132,0,4.2355262349846,39.7366773478069,0,0,105.013774908713,0,31.1190932347612,0,82.8480237172819,38.9811581058957,0,0,0,35.443078376109,15.9294400598651,105.242491120032,28.7672231044309,0,134.93684885175,0,8.5291252066825,0,0,0,0,0,188.391353434048,0,0,0,0,0,0,15.6286014631314,60.6179503411509,28.7672231044309,0,356.917644903674,81.7916930110875,-0.078556825322585,0,-20.187455077347,0,-68.7106972697688,-31.4826287423228,0,0,25,0,0,0,0,0,0,0,6,9,0,40,47,6,0,31,0,0,3,24,15,0,0,0,0,6,3,0,0,0,12,19,0,0,0,0,0,0,0,1,0,0,0.073300000000007
